FECHA;HORA;VOLTAJE (VAC);CORRIENTE  (A);POTENCIA (W);TEMPERATURA (°C);VELOCIDAD MECANICA (RPM);VIBRACIONES EJE X;NORMAL ;REVISION ;MANTENIMIENTO ;FALLA;;;;;;;;;
24/2/2021;15:05:04;95;1,4;133;31,7;3200;219;;1;;;;;;;;;;;
24/2/2021;15:05:05;95;1,2;114;31,8;3225;218;;1;;;;;;;;;;;
24/2/2021;15:05:06;95;1,4;133;31,9;3195;221;;1;;;;;;;;;;;
24/2/2021;15:05:07;95;1,3;123,5;32,5;3200;218;;1;;;;;;;;;;;
24/2/2021;15:05:08;95;1,2;114;32,7;3195;220;;1;;;;;;;;;;;
24/2/2021;15:05:09;95;1,1;104,5;32,8;3190;218;;1;;;;;;;;;;;
24/2/2021;15:05:10;95;1,1;104,5;31,8;3185;216;;1;;;;;;;;;;;
24/2/2021;15:05:11;95;1,2;114;32,9;3195;217;;1;;;;;;;;;;;
24/2/2021;15:05:12;95;1,4;133;31,9;3200;221;;1;;;;;;;;;;;
24/2/2021;15:05:13;95;1,3;123,5;32,5;3225;219;;1;;;;;;;;;;;
24/2/2021;15:05:14;95;1,2;114;33,1;3195;218;;1;;;;;;;;;;;
24/2/2021;15:05:15;95;1,1;104,5;32,1;3200;221;;1;;;;;;;;;;;
24/2/2021;15:05:16;95;1,1;104,5;33,1;3225;218;;1;;;;;;;;;;;
24/2/2021;15:05:17;95;1,4;133;31,6;3195;220;;1;;;;;;;;;;;
24/2/2021;15:05:18;95;1,1;104,5;32,8;3185;218;;1;;;;;;;;;;;
24/2/2021;15:05:19;95;1,4;133;31,8;3200;216;;1;;;;;;;;;;;
24/2/2021;15:05:20;95;1,3;123,5;32,9;3195;217;;1;;;;;;;;;;;
24/2/2021;15:05:21;95;1,2;114;31,9;3190;226;;1;;;;;;;;;;;
24/2/2021;15:05:22;95;1,1;104,5;32,5;3200;221;;1;;;;;;;;;;;
24/2/2021;15:05:23;95;1,4;133;33,1;3225;223;;1;;;;;;;;;;;
24/2/2021;15:05:24;95;1,3;123,5;32,1;3195;223;;1;;;;;;;;;;;
24/2/2021;15:05:25;95;1,4;133;33,1;3185;224;;1;;;;;;;;;;;
24/2/2021;15:05:26;95;1,1;104,5;31,6;3200;226;;1;;;;;;;;;;;
24/2/2021;15:05:27;95;1,4;133;31,8;3195;225;;1;;;;;;;;;;;
24/2/2021;15:05:28;95;1,2;114;31,9;3190;221;;1;;;;;;;;;;;
24/2/2021;15:05:29;95;1,4;133;32,5;3185;223;;1;;;;;;;;;;;
24/2/2021;15:05:30;95;1,3;123,5;32,7;3195;221;;1;;;;;;;;;;;
24/2/2021;15:05:31;95;1,2;114;32,8;3200;223;;1;;;;;;;;;;;
24/2/2021;15:05:32;95;1,1;104,5;31,8;3225;223;;1;;;;;;;;;;;
24/2/2021;15:05:33;95;1,1;104,5;32,9;3195;223;;1;;;;;;;;;;;
24/2/2021;15:05:34;95;1,4;133;31,9;3200;221;;1;;;;;;;;;;;
24/2/2021;15:05:35;95;1,1;104,5;32,5;3195;221;;1;;;;;;;;;;;
24/2/2021;15:05:36;95;1,4;133;33,1;3190;223;;1;;;;;;;;;;;
24/2/2021;15:05:37;95;1,2;114;32,1;3185;222;;1;;;;;;;;;;;
24/2/2021;15:05:38;95;1,4;133;32,7;3195;225;;1;;;;;;;;;;;
24/2/2021;15:05:39;95;1,3;123,5;32,3;3200;223;;1;;;;;;;;;;;
24/2/2021;15:05:40;95;1,2;114;31,7;3225;221;;1;;;;;;;;;;;
24/2/2021;15:05:41;95;1,1;104,5;31,8;3195;223;;1;;;;;;;;;;;
24/2/2021;15:05:42;95;1,1;104,5;31,9;3185;221;;1;;;;;;;;;;;
24/2/2021;15:05:43;95;1,4;133;32,5;3200;225;;1;;;;;;;;;;;
24/2/2021;15:05:44;95;1,2;114;32,7;3195;226;;1;;;;;;;;;;;
24/2/2021;15:05:45;95;1,4;133;32,8;3190;221;;1;;;;;;;;;;;
24/2/2021;15:05:46;95;1,3;123,5;31,7;3200;223;;1;;;;;;;;;;;
24/2/2021;15:05:47;95;1,2;114;31,8;3225;223;;1;;;;;;;;;;;
24/2/2021;15:05:48;95;1,1;104,5;31,9;3195;224;;1;;;;;;;;;;;
24/2/2021;15:05:49;95;1,1;104,5;32,5;3185;226;;1;;;;;;;;;;;
24/2/2021;15:05:50;95;1,4;133;32,7;3200;225;;1;;;;;;;;;;;
24/2/2021;15:05:51;95;1,1;104,5;32,8;3200;221;;1;;;;;;;;;;;
24/2/2021;15:05:52;95;1,1;104,5;31,8;3250;223;;1;;;;;;;;;;;
24/2/2021;15:05:53;95;1,4;133;32,9;3200;221;;1;;;;;;;;;;;
24/2/2021;15:05:54;95;1,3;123,5;32,5;3225;226;;1;;;;;;;;;;;
24/2/2021;15:05:55;95;1,4;133;32,7;3195;225;;1;;;;;;;;;;;
24/2/2021;15:05:56;95;1,1;104,5;32,8;3185;223;;1;;;;;;;;;;;
24/2/2021;15:05:57;95;1,4;133;31,8;3200;224;;1;;;;;;;;;;;
24/2/2021;15:05:58;95;1,2;114;32,9;3195;223;;1;;;;;;;;;;;
24/2/2021;15:05:59;95;1,4;133;31,9;3190;224;;1;;;;;;;;;;;
24/2/2021;15:06:00;95;1,3;123,5;32,5;3185;223;;1;;;;;;;;;;;
24/2/2021;15:06:01;95;1,2;114;33,1;3200;224;;1;;;;;;;;;;;
24/2/2021;15:06:02;95;1,1;104,5;32,1;3250;223;;1;;;;;;;;;;;
24/2/2021;15:06:03;95;1,1;104,5;32,7;3200;221;;1;;;;;;;;;;;
24/2/2021;15:06:04;95;1,4;133;32,3;3225;225;;1;;;;;;;;;;;
24/2/2021;15:06:05;95;1,1;104,5;31,7;3195;223;;1;;;;;;;;;;;
24/2/2021;15:06:06;95;1,4;133;31,8;3185;212;;1;;;;;;;;;;;
24/2/2021;15:06:07;95;1,2;114;31,9;3200;221;;1;;;;;;;;;;;
24/2/2021;15:06:08;95;1,4;133;32,5;3195;222;;1;;;;;;;;;;;
24/2/2021;15:06:09;95;1,3;123,5;32,7;3190;221;;1;;;;;;;;;;;
24/2/2021;15:06:10;95;1,2;114;32,8;3185;219;;1;;;;;;;;;;;
24/2/2021;15:06:11;95;1,1;104,5;31,8;3195;218;;1;;;;;;;;;;;
24/2/2021;15:06:12;95;1,1;104,5;32,8;3200;221;;1;;;;;;;;;;;
24/2/2021;15:06:13;95;1,2;114;31,8;3225;218;;1;;;;;;;;;;;
24/2/2021;15:06:14;95;1,4;133;32,9;3195;220;;1;;;;;;;;;;;
24/2/2021;15:06:15;95;1,3;123,5;31,9;3185;218;;1;;;;;;;;;;;
24/2/2021;15:06:16;95;1,2;114;32,5;3200;216;;1;;;;;;;;;;;
24/2/2021;15:06:17;95;1,1;104,5;33,1;3195;217;;1;;;;;;;;;;;
24/2/2021;15:06:18;95;1,1;104,5;32,1;3190;226;;1;;;;;;;;;;;
24/2/2021;15:06:19;95;1,4;133;32,7;3200;221;;1;;;;;;;;;;;
24/2/2021;15:06:20;95;1,1;104,5;32,3;3225;223;;1;;;;;;;;;;;
24/2/2021;15:06:21;95;1,1;104,5;31,7;3195;223;;1;;;;;;;;;;;
24/2/2021;15:06:22;95;1,4;133;31,8;3185;224;;1;;;;;;;;;;;
24/2/2021;15:06:23;95;1,3;123,5;31,9;3200;226;;1;;;;;;;;;;;
24/2/2021;15:06:24;95;1,4;133;32,5;3195;225;;1;;;;;;;;;;;
24/2/2021;15:06:25;95;1,1;104,5;32,7;3190;221;;1;;;;;;;;;;;
24/2/2021;15:06:26;95;1,4;133;32,8;3185;223;;1;;;;;;;;;;;
24/2/2021;15:06:27;95;1,2;114;31,8;3195;221;;1;;;;;;;;;;;
24/2/2021;15:06:28;95;1,4;133;32,9;3200;226;;1;;;;;;;;;;;
24/2/2021;15:06:29;95;1,3;123,5;32,5;3225;225;;1;;;;;;;;;;;
24/2/2021;15:06:30;95;1,2;114;32,7;3195;223;;1;;;;;;;;;;;
24/2/2021;15:06:31;95;1,1;104,5;32,8;3185;224;;1;;;;;;;;;;;
24/2/2021;15:06:32;95;1,1;104,5;31,8;3200;223;;1;;;;;;;;;;;
24/2/2021;15:06:33;95;1,4;133;32,9;3195;224;;1;;;;;;;;;;;
24/2/2021;15:06:34;95;1,3;123,5;31,9;3190;223;;1;;;;;;;;;;;
24/2/2021;15:06:35;95;1,2;114;32,5;3200;224;;1;;;;;;;;;;;
24/2/2021;15:06:36;95;1,1;104,5;33,1;3225;223;;1;;;;;;;;;;;
24/2/2021;15:06:37;95;1,1;104,5;32,1;3195;221;;1;;;;;;;;;;;
24/2/2021;15:06:38;95;1,4;133;32,7;3185;225;;1;;;;;;;;;;;
24/2/2021;15:06:39;95;1,1;104,5;32,3;3200;223;;1;;;;;;;;;;;
24/2/2021;15:06:40;95;1,1;104,5;31,7;3200;212;;1;;;;;;;;;;;
24/2/2021;15:06:41;95;1,4;133;31,8;3250;221;;1;;;;;;;;;;;
24/2/2021;15:06:42;95;1,3;123,5;31,9;3200;222;;1;;;;;;;;;;;
24/2/2021;15:06:43;95;1,4;133;32,5;3225;221;;1;;;;;;;;;;;
24/2/2021;15:06:44;95;1,1;104,5;32,7;3195;219;;1;;;;;;;;;;;
24/2/2021;15:06:45;95;1,4;133;32,8;3185;218;;1;;;;;;;;;;;
24/2/2021;15:06:46;95;1,2;114;31,8;3200;221;;1;;;;;;;;;;;
24/2/2021;15:06:47;95;1,4;133;32,9;3195;218;;1;;;;;;;;;;;
24/2/2021;15:06:48;95;1,3;123,5;31,9;3190;220;;1;;;;;;;;;;;
24/2/2021;15:06:49;95;1,2;114;32,5;3185;218;;1;;;;;;;;;;;
24/2/2021;15:06:50;95;1,3;123,5;33,1;3195;216;;1;;;;;;;;;;;
24/2/2021;15:06:51;95;1,2;114;32,1;3200;217;;1;;;;;;;;;;;
24/2/2021;15:06:52;95;1,1;104,5;33,1;3225;221;;1;;;;;;;;;;;
24/2/2021;15:06:53;95;1,1;104,5;31,6;3195;219;;1;;;;;;;;;;;
24/2/2021;15:06:54;95;1,4;133;31,8;3185;218;;1;;;;;;;;;;;
24/2/2021;15:06:55;95;1,1;104,5;31,9;3200;221;;1;;;;;;;;;;;
24/2/2021;15:06:56;95;1,1;104,5;32,5;3195;218;;1;;;;;;;;;;;
24/2/2021;15:06:57;95;1,4;133;32,8;3190;220;;1;;;;;;;;;;;
24/2/2021;15:06:58;95;1,3;123,5;31,8;3200;218;;1;;;;;;;;;;;
24/2/2021;15:06:59;95;1,4;133;32,9;3225;216;;1;;;;;;;;;;;
24/2/2021;15:07:00;95;1,1;104,5;31,9;3195;217;;1;;;;;;;;;;;
24/2/2021;15:07:01;95;1,4;133;32,5;3185;226;;1;;;;;;;;;;;
24/2/2021;15:07:02;95;1,2;114;33,1;3200;221;;1;;;;;;;;;;;
24/2/2021;15:07:03;95;1,4;133;32,1;3195;223;;1;;;;;;;;;;;
24/2/2021;15:07:04;95;1,3;123,5;33,1;3190;223;;1;;;;;;;;;;;
24/2/2021;15:07:05;95;1,2;114;31,6;3185;224;;1;;;;;;;;;;;
24/2/2021;15:07:06;95;1,4;133;31,8;3195;226;;1;;;;;;;;;;;
24/2/2021;15:07:07;95;1,2;114;31,9;3200;225;;1;;;;;;;;;;;
24/2/2021;15:07:08;95;1,4;133;32,5;3225;221;;1;;;;;;;;;;;
24/2/2021;15:07:09;95;1,3;123,5;32,7;3195;223;;1;;;;;;;;;;;
24/2/2021;15:07:10;95;1,2;114;32,8;3200;221;;1;;;;;;;;;;;
24/2/2021;15:07:11;95;1,1;104,5;31,8;3195;216;;1;;;;;;;;;;;
24/2/2021;15:07:12;95;1,1;104,5;32,9;3190;217;;1;;;;;;;;;;;
24/2/2021;15:07:13;95;1,4;133;31,9;3185;226;;1;;;;;;;;;;;
24/2/2021;15:07:14;95;1,1;104,5;32,5;3195;221;;1;;;;;;;;;;;
24/2/2021;15:07:15;95;1,4;133;33,1;3200;223;;1;;;;;;;;;;;
24/2/2021;15:07:16;95;1,2;114;32,1;3225;223;;1;;;;;;;;;;;
24/2/2021;15:07:17;95;1,4;133;32,7;3200;224;;1;;;;;;;;;;;
24/2/2021;15:07:18;95;1,3;123,5;32,3;3250;226;;1;;;;;;;;;;;
24/2/2021;15:07:19;95;1,2;114;31,7;3200;225;;1;;;;;;;;;;;
24/2/2021;15:07:20;95;1,1;104,5;31,8;3225;221;;1;;;;;;;;;;;
24/2/2021;15:07:21;95;1,1;104,5;31,9;3195;223;;1;;;;;;;;;;;
24/2/2021;15:07:22;95;1,4;133;32,5;3185;221;;1;;;;;;;;;;;
24/2/2021;15:07:23;95;1,2;114;32,7;3200;225;;1;;;;;;;;;;;
24/2/2021;15:07:24;95;1,4;133;32,8;3195;221;;1;;;;;;;;;;;
24/2/2021;15:07:25;95;1,3;123,5;31,8;3190;223;;1;;;;;;;;;;;
24/2/2021;15:07:26;95;1,2;114;32,9;3185;224;;1;;;;;;;;;;;
24/2/2021;15:07:27;95;1,1;104,5;32,5;3195;221;;1;;;;;;;;;;;
24/2/2021;15:07:28;95;1,1;104,5;32,7;3200;223;;1;;;;;;;;;;;
24/2/2021;15:07:29;95;1,4;133;32,8;3225;225;;1;;;;;;;;;;;
24/2/2021;15:07:30;95;1,1;104,5;31,8;3195;221;;1;;;;;;;;;;;
24/2/2021;15:07:31;95;1,1;104,5;32,9;3185;223;;1;;;;;;;;;;;
24/2/2021;15:07:32;95;1,4;133;31,9;3200;222;;1;;;;;;;;;;;
24/2/2021;15:07:33;95;1,3;123,5;32,5;3195;221;;1;;;;;;;;;;;
24/2/2021;15:07:34;95;1,4;133;33,1;3190;223;;1;;;;;;;;;;;
24/2/2021;15:07:35;95;1,1;104,5;32,1;3200;225;;1;;;;;;;;;;;
24/2/2021;15:07:36;95;1,4;133;32,7;3225;224;;1;;;;;;;;;;;
24/2/2021;15:07:37;95;1,2;114;32,3;3195;223;;1;;;;;;;;;;;
24/2/2021;15:07:38;95;1,4;133;31,7;3185;221;;1;;;;;;;;;;;
24/2/2021;15:07:39;95;1,3;123,5;31,8;3200;223;;1;;;;;;;;;;;
24/2/2021;15:07:40;95;1,2;114;31,9;3195;223;;1;;;;;;;;;;;
24/2/2021;15:07:41;95;1,1;104,5;32,5;3190;223;;1;;;;;;;;;;;
24/2/2021;15:07:42;95;1,1;104,5;32,7;3185;221;;1;;;;;;;;;;;
24/2/2021;15:07:43;95;1,4;133;32,8;3195;221;;1;;;;;;;;;;;
24/2/2021;15:07:44;95;1,1;104,5;31,8;3200;223;;1;;;;;;;;;;;
24/2/2021;15:07:45;95;1,4;133;32,9;3225;222;;1;;;;;;;;;;;
24/2/2021;15:07:46;95;1,2;114;31,9;3195;225;;1;;;;;;;;;;;
24/2/2021;15:07:47;95;1,4;133;32,5;3185;223;;1;;;;;;;;;;;
24/2/2021;15:07:48;95;1,3;123,5;33,1;3200;221;;1;;;;;;;;;;;
24/2/2021;15:07:49;95;1,2;114;32,1;3195;223;;1;;;;;;;;;;;
24/2/2021;15:07:50;95;1,1;104,5;33,1;3190;221;;1;;;;;;;;;;;
24/2/2021;15:07:51;95;1,1;104,5;31,6;3200;225;;1;;;;;;;;;;;
24/2/2021;15:07:52;95;1,2;114;32,8;3225;226;;1;;;;;;;;;;;
24/2/2021;15:07:53;95;1,4;133;31,8;3195;221;;1;;;;;;;;;;;
24/2/2021;15:07:54;95;1,3;123,5;32,9;3185;223;;1;;;;;;;;;;;
24/2/2021;15:07:55;95;1,2;114;31,9;3200;223;;1;;;;;;;;;;;
24/2/2021;15:07:56;95;1,1;104,5;32,5;3200;224;;1;;;;;;;;;;;
24/2/2021;15:07:57;95;1,1;104,5;33,1;3250;226;;1;;;;;;;;;;;
24/2/2021;15:07:58;95;1,4;133;32,1;3200;225;;1;;;;;;;;;;;
24/2/2021;15:07:59;95;1,1;104,5;33,1;3225;221;;1;;;;;;;;;;;
24/2/2021;15:08:00;95;1,3;123,5;31,6;3195;223;;1;;;;;;;;;;;
24/2/2021;15:08:01;95;1,2;114;31,8;3185;221;;1;;;;;;;;;;;
24/2/2021;15:08:02;95;1,1;104,5;31,9;3200;226;;1;;;;;;;;;;;
24/2/2021;15:08:03;95;1,4;133;32,5;3195;225;;1;;;;;;;;;;;
24/2/2021;15:08:04;95;1,3;123,5;32,7;3190;223;;1;;;;;;;;;;;
24/2/2021;15:08:05;95;1,4;133;32,8;3185;224;;1;;;;;;;;;;;
24/2/2021;15:08:06;95;1,1;104,5;31,8;3195;223;;1;;;;;;;;;;;
24/2/2021;15:08:07;95;1,4;133;32,9;3200;224;;1;;;;;;;;;;;
24/2/2021;15:08:08;95;1,2;114;31,9;3225;223;;1;;;;;;;;;;;
24/2/2021;15:08:09;95;1,4;133;32,5;3195;224;;1;;;;;;;;;;;
24/2/2021;15:08:10;95;1,3;123,5;33,1;3185;223;;1;;;;;;;;;;;
24/2/2021;15:08:11;95;1,2;114;32,1;3200;224;;1;;;;;;;;;;;
24/2/2021;15:08:12;95;1,1;104,5;32,7;3195;223;;1;;;;;;;;;;;
24/2/2021;15:08:13;95;1,1;104,5;32,3;3190;224;;1;;;;;;;;;;;
24/2/2021;15:08:14;95;1,4;133;31,7;3200;223;;1;;;;;;;;;;;
24/2/2021;15:08:15;95;1,1;104,5;31,8;3225;221;;1;;;;;;;;;;;
24/2/2021;15:08:16;95;1,4;133;31,9;3195;225;;1;;;;;;;;;;;
24/2/2021;15:08:17;95;1,2;114;32,5;3185;223;;1;;;;;;;;;;;
24/2/2021;15:08:18;95;1,4;133;32,7;3200;212;;1;;;;;;;;;;;
24/2/2021;15:08:19;95;1,3;123,5;32,8;3195;221;;1;;;;;;;;;;;
24/2/2021;15:08:20;95;1,2;114;31,7;3190;222;;1;;;;;;;;;;;
24/2/2021;15:08:21;95;1,1;104,5;31,8;3185;221;;1;;;;;;;;;;;
24/2/2021;15:08:22;95;1,1;104,5;31,9;3195;219;;1;;;;;;;;;;;
24/2/2021;15:08:23;95;1,4;133;32,5;3200;218;;1;;;;;;;;;;;
24/2/2021;15:08:24;95;1,2;114;32,7;3225;221;;1;;;;;;;;;;;
24/2/2021;15:08:25;95;1,4;133;32,8;3195;218;;1;;;;;;;;;;;
24/2/2021;15:08:26;95;1,3;123,5;31,8;3200;220;;1;;;;;;;;;;;
24/2/2021;15:08:27;95;1,2;114;32,9;3195;218;;1;;;;;;;;;;;
24/2/2021;15:08:28;95;1,1;104,5;32,5;3190;216;;1;;;;;;;;;;;
24/2/2021;15:08:29;95;1,1;104,5;32,7;3185;217;;1;;;;;;;;;;;
24/2/2021;15:08:30;95;1,4;133;32,8;3195;221;;1;;;;;;;;;;;
24/2/2021;15:08:31;95;1,1;104,5;31,8;3200;219;;1;;;;;;;;;;;
24/2/2021;15:08:32;95;1,1;104,5;32,9;3225;218;;1;;;;;;;;;;;
24/2/2021;15:08:33;95;1,4;133;31,9;3195;221;;1;;;;;;;;;;;
24/2/2021;15:08:34;95;1,3;123,5;32,5;3185;218;;1;;;;;;;;;;;
24/2/2021;15:08:35;95;1,4;133;33,1;3200;220;;1;;;;;;;;;;;
24/2/2021;15:08:36;95;1,1;104,5;32,1;3195;218;;1;;;;;;;;;;;
24/2/2021;15:08:37;95;1,4;133;32,7;3190;216;;1;;;;;;;;;;;
24/2/2021;15:08:38;95;1,2;114;32,3;3200;217;;1;;;;;;;;;;;
24/2/2021;15:08:39;95;1,4;133;31,7;3225;226;;1;;;;;;;;;;;
24/2/2021;15:08:40;95;1,3;123,5;31,8;3195;221;;1;;;;;;;;;;;
24/2/2021;15:08:41;95;1,2;114;31,9;3185;223;;1;;;;;;;;;;;
24/2/2021;15:08:42;95;1,1;104,5;32,5;3200;223;;1;;;;;;;;;;;
24/2/2021;15:08:43;95;1,1;104,5;32,7;3200;224;;1;;;;;;;;;;;
24/2/2021;15:08:44;95;1,4;133;32,8;3250;226;;1;;;;;;;;;;;
24/2/2021;15:08:45;95;1,1;104,5;31,8;3200;225;;1;;;;;;;;;;;
24/2/2021;15:08:46;95;1,4;133;31,9;3225;221;;1;;;;;;;;;;;
24/2/2021;15:08:47;95;1,2;114;32,5;3195;223;;1;;;;;;;;;;;
24/2/2021;15:08:48;95;1,4;133;32,8;3185;221;;1;;;;;;;;;;;
24/2/2021;15:08:49;95;1,3;123,5;31,8;3200;216;;1;;;;;;;;;;;
24/2/2021;15:08:50;95;1,2;114;32,9;3195;217;;1;;;;;;;;;;;
24/2/2021;15:08:51;95;1,1;104,5;31,9;3190;226;;1;;;;;;;;;;;
24/2/2021;15:08:52;95;1,1;104,5;32,5;3185;221;;1;;;;;;;;;;;
24/2/2021;15:08:53;95;1,2;114;33,1;3200;223;;1;;;;;;;;;;;
24/2/2021;15:08:54;95;1,4;133;32,1;3250;223;;1;;;;;;;;;;;
24/2/2021;15:08:55;95;1,3;123,5;33,1;3200;224;;1;;;;;;;;;;;
24/2/2021;15:08:56;95;1,2;114;31,6;3225;226;;1;;;;;;;;;;;
24/2/2021;15:08:57;95;1,1;104,5;31,8;3195;225;;1;;;;;;;;;;;
24/2/2021;15:08:58;95;1,1;104,5;31,9;3185;221;;1;;;;;;;;;;;
24/2/2021;15:08:59;95;1,4;133;32,5;3200;223;;1;;;;;;;;;;;
24/2/2021;15:09:00;95;1,1;104,5;32,7;3195;221;;1;;;;;;;;;;;
24/2/2021;15:09:01;95;1,1;104,5;32,8;3190;225;;1;;;;;;;;;;;
24/2/2021;15:09:02;95;1,4;133;31,8;3185;221;;1;;;;;;;;;;;
24/2/2021;15:09:03;95;1,3;123,5;32,9;3195;224;;1;;;;;;;;;;;
24/2/2021;15:09:04;95;1,4;133;31,9;3200;223;;1;;;;;;;;;;;
24/2/2021;15:09:05;95;1,1;104,5;32,5;3225;224;;1;;;;;;;;;;;
24/2/2021;15:09:06;95;1,4;133;33,1;3195;223;;1;;;;;;;;;;;
24/2/2021;15:09:07;95;1,2;114;32,1;3185;221;;1;;;;;;;;;;;
24/2/2021;15:09:08;95;1,4;133;32,7;3200;225;;1;;;;;;;;;;;
24/2/2021;15:09:09;95;1,3;123,5;32,3;3195;223;;1;;;;;;;;;;;
24/2/2021;15:09:10;95;1,2;114;31,7;3190;212;;1;;;;;;;;;;;
24/2/2021;15:09:11;95;1,1;104,5;31,8;3200;221;;1;;;;;;;;;;;
24/2/2021;15:09:12;95;1,1;104,5;31,9;3225;222;;1;;;;;;;;;;;
24/2/2021;15:09:13;95;1,4;133;32,5;3195;221;;1;;;;;;;;;;;
24/2/2021;15:09:14;95;1,3;123,5;33,1;3185;219;;1;;;;;;;;;;;
24/2/2021;15:09:15;95;1,2;114;32,1;3200;218;;1;;;;;;;;;;;
24/2/2021;15:09:16;95;1,1;104,5;32,7;3195;221;;1;;;;;;;;;;;
24/2/2021;15:09:17;95;1,1;104,5;32,3;3190;218;;1;;;;;;;;;;;
24/2/2021;15:09:18;95;1,4;133;31,7;3185;220;;1;;;;;;;;;;;
24/2/2021;15:09:19;95;1,1;104,5;31,8;3195;218;;1;;;;;;;;;;;
24/2/2021;15:09:20;95;1,1;104,5;31,9;3200;216;;1;;;;;;;;;;;
24/2/2021;15:09:21;95;1,4;133;32,5;3225;217;;1;;;;;;;;;;;
24/2/2021;15:09:22;95;1,3;123,5;32,7;3195;221;;1;;;;;;;;;;;
24/2/2021;15:09:23;95;1,4;133;32,8;3185;219;;1;;;;;;;;;;;
24/2/2021;15:09:24;95;1,1;104,5;31,8;3200;218;;1;;;;;;;;;;;
24/2/2021;15:09:25;95;1,4;133;31,9;3195;221;;1;;;;;;;;;;;
24/2/2021;15:09:26;95;1,2;114;32,5;3190;218;;1;;;;;;;;;;;
24/2/2021;15:09:27;95;1,4;133;32,8;3200;220;;1;;;;;;;;;;;
24/2/2021;15:09:28;95;1,3;123,5;31,8;3225;218;;1;;;;;;;;;;;
24/2/2021;15:09:29;95;1,2;114;32,9;3195;216;;1;;;;;;;;;;;
24/2/2021;15:09:30;95;1,3;123,5;31,9;3185;217;;1;;;;;;;;;;;
24/2/2021;15:09:31;95;1,2;114;32,5;3200;226;;1;;;;;;;;;;;
24/2/2021;15:09:32;95;1,1;104,5;33,1;3200;221;;1;;;;;;;;;;;
24/2/2021;15:09:33;95;1,1;104,5;32,1;3250;223;;1;;;;;;;;;;;
24/2/2021;15:09:34;95;1,4;133;33,1;3200;223;;1;;;;;;;;;;;
24/2/2021;15:09:35;95;1,1;104,5;31,6;3225;224;;1;;;;;;;;;;;
24/2/2021;15:09:36;95;1,1;104,5;31,8;3195;226;;1;;;;;;;;;;;
24/2/2021;15:09:37;95;1,4;133;31,9;3185;225;;1;;;;;;;;;;;
24/2/2021;15:09:38;95;1,3;123,5;32,5;3200;221;;1;;;;;;;;;;;
24/2/2021;15:09:39;95;1,4;133;32,7;3195;223;;1;;;;;;;;;;;
24/2/2021;15:09:40;95;1,1;104,5;32,8;3190;221;;1;;;;;;;;;;;
24/2/2021;15:09:41;95;1,4;133;31,8;3185;216;;1;;;;;;;;;;;
24/2/2021;15:09:42;95;1,2;114;32,9;3195;217;;1;;;;;;;;;;;
24/2/2021;15:09:43;95;1,4;133;31,9;3200;226;;1;;;;;;;;;;;
24/2/2021;15:09:44;95;1,3;123,5;32,5;3225;221;;1;;;;;;;;;;;
24/2/2021;15:09:45;95;1,2;114;33,1;3195;223;;1;;;;;;;;;;;
24/2/2021;15:09:46;95;1,4;133;32,1;3185;223;;1;;;;;;;;;;;
24/2/2021;15:09:47;95;1,2;114;32,5;3200;224;;1;;;;;;;;;;;
24/2/2021;15:09:48;95;1,4;133;32,7;3195;226;;1;;;;;;;;;;;
24/2/2021;15:09:49;95;1,3;123,5;32,8;3190;225;;1;;;;;;;;;;;
24/2/2021;15:09:50;95;1,2;114;31,8;3200;221;;1;;;;;;;;;;;
24/2/2021;15:09:51;95;1,1;104,5;31,9;3225;223;;1;;;;;;;;;;;
24/2/2021;15:09:52;95;1,1;104,5;32,5;3195;221;;1;;;;;;;;;;;
24/2/2021;15:09:53;95;1,4;133;32,8;3185;225;;1;;;;;;;;;;;
24/2/2021;15:09:54;95;1,1;104,5;31,8;3200;221;;1;;;;;;;;;;;
24/2/2021;15:09:55;95;1,4;133;32,9;3195;218;;1;;;;;;;;;;;
24/2/2021;15:09:56;95;1,2;114;31,9;3190;216;;1;;;;;;;;;;;
24/2/2021;15:09:57;95;1,4;133;32,5;3185;217;;1;;;;;;;;;;;
24/2/2021;15:09:58;95;1,3;123,5;33,1;3195;226;;1;;;;;;;;;;;
24/2/2021;15:09:59;95;1,2;114;32,1;3200;221;;1;;;;;;;;;;;
24/2/2021;15:10:00;95;1,1;104,5;33,1;3225;223;;1;;;;;;;;;;;
24/2/2021;15:10:01;95;1,1;104,5;31,6;3195;223;;1;;;;;;;;;;;
24/2/2021;15:10:02;95;1,4;133;31,8;3200;224;;1;;;;;;;;;;;
24/2/2021;15:10:03;95;1,2;114;31,9;3195;226;;1;;;;;;;;;;;
24/2/2021;15:10:04;95;1,4;133;32,5;3190;225;;1;;;;;;;;;;;
24/2/2021;15:10:05;95;1,3;123,5;32,7;3185;221;;1;;;;;;;;;;;
24/2/2021;15:10:06;95;1,2;114;32,8;3195;223;;1;;;;;;;;;;;
24/2/2021;15:10:07;95;1,1;104,5;31,8;3200;221;;1;;;;;;;;;;;
24/2/2021;15:10:08;95;1,1;104,5;32,9;3225;216;;1;;;;;;;;;;;
24/2/2021;15:10:09;95;1,4;133;31,9;3195;217;;1;;;;;;;;;;;
24/2/2021;15:10:10;95;1,1;104,5;32,5;3185;226;;1;;;;;;;;;;;
24/2/2021;15:10:11;95;1,1;104,5;33,1;3200;221;;1;;;;;;;;;;;
