FECHA;HORA;VOLTAJE (VAC);CORRIENTE  (A);POTENCIA (W);TEMPERATURA (°C);VELOCIDAD MECANICA (RPM);VIBRACIONES EJE X;NORMAL ;REVISION ;MANTENIMIENTO ;FALLA
26/2/2021;15:26:20;80;3,1;248;49,3;2825;295;;;1;
26/2/2021;15:26:21;80;3,1;248;47,5;2795;300;;;1;
26/2/2021;15:26:22;80;3,1;248;46,3;2825;310;;;1;
26/2/2021;15:26:23;80;3,1;248;45,1;2800;305;;;1;
26/2/2021;15:26:24;80;2,5;200;46,7;2800;301;;;1;
26/2/2021;15:26:25;80;2,6;208;49,3;2800;303;;;1;
26/2/2021;15:26:26;80;2,7;216;45,5;2775;295;;;1;
26/2/2021;15:26:27;80;2,9;232;47,5;2725;275;;;1;
26/2/2021;15:26:28;80;3,1;248;46,3;2795;300;;;1;
26/2/2021;15:26:29;80;3,1;248;45,1;2815;395;;;1;
26/2/2021;15:26:30;80;3,1;248;46,7;2825;295;;;1;
26/2/2021;15:26:31;80;3,1;248;49,3;2825;289;;;1;
26/2/2021;15:26:32;80;2,9;232;47,5;2795;295;;;1;
26/2/2021;15:26:33;80;2,7;216;46,3;2825;300;;;1;
26/2/2021;15:26:34;80;2,6;208;45,1;2800;310;;;1;
26/2/2021;15:26:35;80;2,6;208;46,7;2775;305;;;1;
26/2/2021;15:26:36;80;2,7;216;49,3;2725;301;;;1;
26/2/2021;15:26:37;80;2,8;224;45,5;2825;303;;;1;
26/2/2021;15:26:38;80;3,1;248;47,5;2795;295;;;1;
26/2/2021;15:26:39;80;2,9;232;46,3;2825;275;;;1;
26/2/2021;15:26:40;80;2,8;224;45,1;2800;301;;;1;
26/2/2021;15:26:41;80;2,7;216;46,7;2775;303;;;1;
26/2/2021;15:26:42;80;2,9;232;49,3;2725;295;;;1;
26/2/2021;15:26:43;80;2,7;216;47,5;2795;275;;;1;
26/2/2021;15:26:44;80;2,9;232;46,3;2815;300;;;1;
26/2/2021;15:26:45;80;3,1;248;45,1;2825;303;;;1;
26/2/2021;15:26:46;80;3,1;248;46,7;2795;289;;;1;
26/2/2021;15:26:47;80;2,8;224;49,3;2825;295;;;1;
26/2/2021;15:26:48;80;3,1;248;45,5;2800;300;;;1;
26/2/2021;15:26:49;80;2,8;224;47,5;2800;310;;;1;
26/2/2021;15:26:50;80;3,1;248;46,3;2775;305;;;1;
26/2/2021;15:26:51;80;2,9;232;45,1;2725;301;;;1;
26/2/2021;15:26:52;80;2,7;216;46,7;2795;303;;;1;
26/2/2021;15:26:53;80;3,1;248;49,3;2815;295;;;1;
26/2/2021;15:26:54;80;2,9;232;47,5;2825;275;;;1;
26/2/2021;15:26:55;80;2,8;224;46,3;2795;300;;;1;
26/2/2021;15:26:56;80;2,7;216;45,1;2775;395;;;1;
26/2/2021;15:26:57;80;2,9;232;46,7;2725;295;;;1;
26/2/2021;15:26:58;80;2,7;216;49,3;2795;289;;;1;
26/2/2021;15:26:59;80;2,9;232;45,5;2815;295;;;1;
26/2/2021;15:27:00;80;3,1;248;47,5;2825;300;;;1;
26/2/2021;15:27:01;80;3,1;248;46,3;2825;310;;;1;
26/2/2021;15:27:02;80;2,9;232;45,1;2795;305;;;1;
26/2/2021;15:27:03;80;2,9;232;46,7;2825;301;;;1;
26/2/2021;15:27:04;80;2,9;232;49,3;2800;303;;;1;
26/2/2021;15:27:05;80;2,5;200;47,5;2775;295;;;1;
26/2/2021;15:27:06;80;2,6;208;46,3;2725;275;;;1;
26/2/2021;15:27:07;80;2,6;208;45,1;2825;301;;;1;
26/2/2021;15:27:08;80;2,7;216;46,7;2795;303;;;1;
26/2/2021;15:27:09;80;2,8;224;49,3;2825;295;;;1;
26/2/2021;15:27:10;80;3,1;248;45,5;2800;275;;;1;
26/2/2021;15:27:11;80;2,9;232;47,5;2775;300;;;1;
26/2/2021;15:27:12;80;2,8;224;46,3;2725;395;;;1;
26/2/2021;15:27:13;80;2,7;216;45,1;2795;295;;;1;
26/2/2021;15:27:14;80;2,9;232;46,7;2815;289;;;1;
26/2/2021;15:27:15;80;2,7;216;49,3;2825;295;;;1;
26/2/2021;15:27:16;80;2,9;232;47,5;2795;300;;;1;
26/2/2021;15:27:17;80;3,1;248;46,3;2825;310;;;1;
26/2/2021;15:27:18;80;3,1;248;45,1;2800;395;;;1;
26/2/2021;15:27:19;80;2,8;224;46,7;2800;295;;;1;
26/2/2021;15:27:20;80;3,1;248;49,3;2775;289;;;1;
26/2/2021;15:27:21;80;2,8;224;45,5;2725;295;;;1;
26/2/2021;15:27:22;80;3,1;248;47,5;2795;300;;;1;
26/2/2021;15:27:23;80;2,9;232;46,3;2815;310;;;1;
26/2/2021;15:27:24;80;2,8;224;45,1;2825;305;;;1;
26/2/2021;15:27:25;80;2,7;216;46,7;2795;301;;;1;
26/2/2021;15:27:26;80;2,9;232;49,3;2800;295;;;1;
26/2/2021;15:27:27;80;2,7;216;47,5;2815;289;;;1;
26/2/2021;15:27:28;80;2,9;232;46,3;2825;295;;;1;
26/2/2021;15:27:29;80;3,1;248;45,1;2795;300;;;1;
26/2/2021;15:27:30;80;3,1;248;46,7;2825;310;;;1;
26/2/2021;15:27:31;80;3,1;248;49,3;2800;305;;;1;
26/2/2021;15:27:32;80;3,1;248;45,5;2775;301;;;1;
26/2/2021;15:27:33;80;3,1;248;47,5;2725;303;;;1;
26/2/2021;15:27:34;80;2,9;232;46,3;2795;295;;;1;
26/2/2021;15:27:35;80;2,7;216;45,1;2800;275;;;1;
26/2/2021;15:27:36;80;3,1;248;46,7;2815;301;;;1;
26/2/2021;15:27:37;80;2,9;232;49,3;2825;303;;;1;
26/2/2021;15:27:38;80;2,8;224;47,5;2795;295;;;1;
26/2/2021;15:27:39;80;2,7;216;46,3;2825;275;;;1;
26/2/2021;15:27:40;80;2,9;232;45,1;2800;300;;;1;
26/2/2021;15:27:41;80;2,7;216;46,7;2775;395;;;1;
26/2/2021;15:27:42;80;2,9;232;49,3;2725;295;;;1;
26/2/2021;15:27:43;80;3,1;248;45,5;2795;289;;;1;
26/2/2021;15:27:44;80;3,1;248;47,5;2815;295;;;1;
26/2/2021;15:27:45;80;2,9;232;46,3;2825;300;;;1;
26/2/2021;15:27:46;80;2,9;232;45,1;2795;310;;;1;
26/2/2021;15:27:47;80;2,9;232;46,7;2825;395;;;1;
26/2/2021;15:27:48;80;2,5;200;49,3;2800;295;;;1;
26/2/2021;15:27:49;80;2,6;208;47,5;2775;289;;;1;
26/2/2021;15:27:50;80;2,6;208;46,3;2725;295;;;1;
26/2/2021;15:27:51;80;2,7;216;45,1;2825;300;;;1;
26/2/2021;15:27:52;80;2,8;224;46,7;2795;310;;;1;
26/2/2021;15:27:53;80;3,1;248;49,3;2825;305;;;1;
26/2/2021;15:27:54;80;2,9;232;45,5;2800;301;;;1;
26/2/2021;15:27:55;80;2,8;224;47,5;2775;303;;;1;
26/2/2021;15:27:56;80;2,7;216;46,3;2725;295;;;1;
26/2/2021;15:27:57;80;2,9;232;45,1;2795;275;;;1;
26/2/2021;15:27:58;80;2,7;216;46,7;2815;301;;;1;
26/2/2021;15:27:59;80;2,9;232;49,3;2825;303;;;1;
26/2/2021;15:28:00;80;3,1;248;47,5;2795;295;;;1;
26/2/2021;15:28:01;80;3,1;248;46,3;2825;275;;;1;
26/2/2021;15:28:02;80;2,8;224;45,1;2800;300;;;1;
26/2/2021;15:28:03;80;3,1;248;46,7;2800;295;;;1;
26/2/2021;15:28:04;80;2,9;232;49,3;2775;300;;;1;
26/2/2021;15:28:05;80;2,8;224;45,5;2725;310;;;1;
26/2/2021;15:28:06;80;2,7;216;47,5;2795;305;;;1;
26/2/2021;15:28:07;80;2,9;232;46,3;2815;301;;;1;
26/2/2021;15:28:08;80;2,7;216;45,1;2825;303;;;1;
26/2/2021;15:28:09;80;2,9;232;46,7;2795;295;;;1;
26/2/2021;15:28:10;80;3,1;248;49,3;2825;275;;;1;
26/2/2021;15:28:11;80;3,1;248;47,5;2800;301;;;1;
26/2/2021;15:28:12;80;3,1;248;46,3;2775;303;;;1;
26/2/2021;15:28:13;80;2,9;232;45,1;2725;295;;;1;
26/2/2021;15:28:14;80;2,7;216;46,7;2825;275;;;1;
26/2/2021;15:28:15;80;2,5;200;49,3;2795;300;;;1;
26/2/2021;15:28:16;80;2,6;208;45,5;2825;395;;;1;
26/2/2021;15:28:17;80;2,1;168;47,5;2800;295;;;1;
26/2/2021;15:28:18;80;2,6;208;46,3;2775;289;;;1;
26/2/2021;15:28:19;80;2,8;224;45,1;2725;295;;;1;
26/2/2021;15:28:20;80;2,7;216;46,7;2795;300;;;1;
26/2/2021;15:28:21;80;2,8;224;49,3;2815;310;;;1;
26/2/2021;15:28:22;80;2,8;224;47,5;2825;395;;;1;
26/2/2021;15:28:23;80;2,7;216;46,3;2825;295;;;1;
26/2/2021;15:28:24;80;2,9;232;45,1;2795;289;;;1;
26/2/2021;15:28:25;80;2,9;232;46,7;2825;295;;;1;
26/2/2021;15:28:26;80;2,9;232;49,3;2800;300;;;1;
26/2/2021;15:28:27;80;2,5;200;45,5;2775;310;;;1;
26/2/2021;15:28:28;80;2,6;208;47,5;2725;305;;;1;
26/2/2021;15:28:29;80;2,6;208;46,3;2825;301;;;1;
26/2/2021;15:28:30;80;2,7;216;45,1;2795;303;;;1;
26/2/2021;15:28:31;80;2,8;224;46,7;2825;289;;;1;
26/2/2021;15:28:32;80;3,1;248;49,3;2800;295;;;1;
26/2/2021;15:28:33;80;2,9;232;47,5;2775;300;;;1;
26/2/2021;15:28:34;80;2,7;216;46,3;2725;310;;;1;
26/2/2021;15:28:35;80;3,1;248;45,1;2795;305;;;1;
26/2/2021;15:28:36;80;2,9;232;46,7;2815;301;;;1;
26/2/2021;15:28:37;80;2,8;224;49,3;2825;303;;;1;
26/2/2021;15:28:38;80;2,7;216;45,5;2795;295;;;1;
26/2/2021;15:28:39;80;2,9;232;47,5;2825;275;;;1;
26/2/2021;15:28:40;80;2,7;216;46,3;2800;300;;;1;
26/2/2021;15:28:41;80;2,9;232;45,1;2800;395;;;1;
26/2/2021;15:28:42;80;3,1;248;46,7;2775;295;;;1;
26/2/2021;15:28:43;80;3,1;248;49,3;2725;289;;;1;
26/2/2021;15:28:44;80;2,9;232;47,5;2795;295;;;1;
26/2/2021;15:28:45;80;2,9;232;46,3;2815;300;;;1;
26/2/2021;15:28:46;80;2,9;232;45,1;2825;310;;;1;
26/2/2021;15:28:47;80;2,5;200;46,7;2795;305;;;1;
26/2/2021;15:28:48;80;2,6;208;49,3;2825;301;;;1;
26/2/2021;15:28:49;80;2,6;208;45,5;2800;303;;;1;
26/2/2021;15:28:50;80;2,7;216;47,5;2775;295;;;1;
26/2/2021;15:28:51;80;2,8;224;46,3;2825;275;;;1;
26/2/2021;15:28:52;80;3,1;248;45,1;2800;301;;;1;
26/2/2021;15:28:53;80;2,9;232;46,7;2775;303;;;1;
26/2/2021;15:28:54;80;2,8;224;49,3;2725;295;;;1;
26/2/2021;15:28:55;80;2,7;216;47,5;2795;301;;;1;
26/2/2021;15:28:56;80;2,9;232;46,3;2815;303;;;1;
26/2/2021;15:28:57;80;2,7;216;45,1;2825;295;;;1;
26/2/2021;15:28:58;80;2,9;232;46,7;2795;275;;;1;
26/2/2021;15:28:59;80;3,1;248;49,3;2825;300;;;1;
26/2/2021;15:29:00;80;3,1;248;45,5;2800;395;;;1;
26/2/2021;15:29:01;80;2,8;224;47,5;2800;295;;;1;
26/2/2021;15:29:02;80;3,1;248;46,3;2775;289;;;1;
26/2/2021;15:29:03;80;2,8;224;45,1;2725;295;;;1;
26/2/2021;15:29:04;80;3,1;248;46,7;2795;300;;;1;
26/2/2021;15:29:05;80;2,9;232;49,3;2815;310;;;1;
26/2/2021;15:29:06;80;2,7;216;47,5;2825;305;;;1;
26/2/2021;15:29:07;80;3,1;248;46,3;2795;301;;;1;
26/2/2021;15:29:08;80;2,9;232;45,1;2825;303;;;1;
26/2/2021;15:29:09;80;2,8;224;46,7;2800;295;;;1;
26/2/2021;15:29:10;80;2,7;216;49,3;2775;275;;;1;
26/2/2021;15:29:11;80;2,9;232;45,5;2725;301;;;1;
26/2/2021;15:29:12;80;2,7;216;47,5;2825;303;;;1;
26/2/2021;15:29:13;80;2,9;232;46,3;2795;295;;;1;
26/2/2021;15:29:14;80;3,1;248;45,1;2825;275;;;1;
26/2/2021;15:29:15;80;3,1;248;46,7;2800;300;;;1;
26/2/2021;15:29:16;80;2,9;232;49,3;2775;395;;;1;
26/2/2021;15:29:17;80;2,9;232;47,5;2725;295;;;1;
26/2/2021;15:29:18;80;2,9;232;46,3;2795;289;;;1;
26/2/2021;15:29:19;80;2,5;200;45,1;2815;295;;;1;
26/2/2021;15:29:20;80;2,6;208;46,7;2825;300;;;1;
26/2/2021;15:29:21;80;2,6;208;49,3;2825;310;;;1;
26/2/2021;15:29:22;80;2,7;216;45,5;2795;395;;;1;
26/2/2021;15:29:23;80;2,8;224;47,5;2825;295;;;1;
26/2/2021;15:29:24;80;3,1;248;46,3;2800;289;;;1;
26/2/2021;15:29:25;80;2,9;232;45,1;2775;295;;;1;
26/2/2021;15:29:26;80;2,8;224;46,7;2725;300;;;1;
26/2/2021;15:29:27;80;2,7;216;49,3;2825;310;;;1;
26/2/2021;15:29:28;80;2,9;232;47,5;2795;305;;;1;
26/2/2021;15:29:29;80;2,7;216;46,3;2825;301;;;1;
26/2/2021;15:29:30;80;2,9;232;45,1;2800;303;;;1;
26/2/2021;15:29:31;80;3,1;248;46,7;2775;295;;;1;
26/2/2021;15:29:32;80;3,1;248;49,3;2725;275;;;1;
26/2/2021;15:29:33;80;2,8;224;45,5;2795;301;;;1;
26/2/2021;15:29:34;80;3,1;248;47,5;2815;303;;;1;
26/2/2021;15:29:35;80;2,7;216;46,3;2825;295;;;1;
26/2/2021;15:29:36;80;2,9;232;45,1;2795;275;;;1;
26/2/2021;15:29:37;80;2,9;232;46,7;2825;300;;;1;
26/2/2021;15:29:38;80;3,1;248;49,3;2800;295;;;1;
26/2/2021;15:29:39;80;3,1;248;45,1;2800;295;;;1;
26/2/2021;15:29:40;80;2,9;232;47,5;2775;275;;;1;
26/2/2021;15:29:41;80;2,8;224;46,3;2725;300;;;1;
26/2/2021;15:29:42;80;2,7;216;45,1;2795;395;;;1;
26/2/2021;15:29:43;80;2,9;232;46,7;2815;295;;;1;
26/2/2021;15:29:44;80;2,7;216;49,3;2825;289;;;1;
26/2/2021;15:29:45;80;2,9;232;45,5;2795;295;;;1;
26/2/2021;15:29:46;80;3,1;248;47,5;2800;300;;;1;
26/2/2021;15:29:47;80;3,1;248;46,3;2815;310;;;1;
26/2/2021;15:29:48;80;3,1;248;45,1;2825;305;;;1;
26/2/2021;15:29:49;80;3,1;248;46,7;2795;301;;;1;
26/2/2021;15:29:50;80;3,1;248;49,3;2825;303;;;1;
26/2/2021;15:29:51;80;2,9;232;47,5;2800;295;;;1;
26/2/2021;15:29:52;80;2,7;216;46,3;2775;275;;;1;
26/2/2021;15:29:53;80;3,1;248;45,1;2725;301;;;1;
26/2/2021;15:29:54;80;2,9;232;46,7;2795;303;;;1;
26/2/2021;15:29:55;80;2,8;224;49,3;2815;295;;;1;
26/2/2021;15:29:56;80;2,7;216;45,5;2825;275;;;1;
26/2/2021;15:29:57;80;2,9;232;47,5;2795;300;;;1;
26/2/2021;15:29:58;80;2,7;216;46,3;2825;395;;;1;
26/2/2021;15:29:59;80;2,9;232;45,1;2800;295;;;1;
26/2/2021;15:30:00;80;3,1;248;46,7;2775;289;;;1;
26/2/2021;15:30:01;80;3,1;248;49,3;2725;295;;;1;
26/2/2021;15:30:02;80;2,9;232;47,5;2825;300;;;1;
26/2/2021;15:30:03;80;2,9;232;46,3;2795;310;;;1;
26/2/2021;15:30:04;80;2,9;232;45,1;2825;395;;;1;
26/2/2021;15:30:05;80;2,5;200;46,7;2800;295;;;1;
26/2/2021;15:30:06;80;2,6;208;49,3;2775;289;;;1;
26/2/2021;15:30:07;80;2,6;208;45,5;2725;295;;;1;
26/2/2021;15:30:08;80;2,7;216;47,5;2795;300;;;1;
26/2/2021;15:30:09;80;2,8;224;46,3;2815;310;;;1;
26/2/2021;15:30:10;80;3,1;248;45,1;2825;305;;;1;
26/2/2021;15:30:11;80;2,9;232;46,7;2795;301;;;1;
26/2/2021;15:30:12;80;2,8;224;49,3;2825;303;;;1;
26/2/2021;15:30:13;80;2,7;216;47,5;2800;295;;;1;
26/2/2021;15:30:14;80;2,9;232;46,3;2800;275;;;1;
26/2/2021;15:30:15;80;2,7;216;45,1;2775;301;;;1;
26/2/2021;15:30:16;80;2,9;232;46,7;2725;303;;;1;
26/2/2021;15:30:17;80;3,1;248;49,3;2795;295;;;1;
26/2/2021;15:30:18;80;3,1;248;45,5;2815;275;;;1;
26/2/2021;15:30:19;80;2,8;224;47,5;2825;300;;;1;
26/2/2021;15:30:20;80;3,1;248;46,3;2795;295;;;1;
26/2/2021;15:30:21;80;2,9;232;45,1;2825;300;;;1;
26/2/2021;15:30:22;80;2,8;224;46,7;2800;310;;;1;
26/2/2021;15:30:23;80;2,7;216;49,3;2775;305;;;1;
26/2/2021;15:30:24;80;2,9;232;47,5;2725;301;;;1;
26/2/2021;15:30:25;80;2,7;216;46,3;2825;303;;;1;
26/2/2021;15:30:26;80;2,9;232;45,1;2795;295;;;1;
26/2/2021;15:30:27;80;3,1;248;46,7;2825;275;;;1;
26/2/2021;15:30:28;80;3,1;248;49,3;2800;301;;;1;
26/2/2021;15:30:29;80;3,1;248;45,5;2775;303;;;1;
26/2/2021;15:30:30;80;2,9;232;47,5;2725;295;;;1;
26/2/2021;15:30:31;80;2,7;216;46,3;2795;275;;;1;
26/2/2021;15:30:32;80;2,5;200;45,1;2815;300;;;1;
26/2/2021;15:30:33;80;2,6;208;46,7;2825;395;;;1;
26/2/2021;15:30:34;80;2,1;168;49,3;2825;295;;;1;
26/2/2021;15:30:35;80;2,6;208;47,5;2795;289;;;1;
26/2/2021;15:30:36;80;2,8;224;46,3;2825;295;;;1;
26/2/2021;15:30:37;80;2,7;216;45,1;2800;300;;;1;
26/2/2021;15:30:38;80;2,8;224;46,7;2775;310;;;1;
26/2/2021;15:30:39;80;2,8;224;49,3;2725;395;;;1;
26/2/2021;15:30:40;80;2,7;216;45,5;2825;295;;;1;
26/2/2021;15:30:41;80;2,9;232;47,5;2795;289;;;1;
26/2/2021;15:30:42;80;2,9;232;46,3;2825;295;;;1;
26/2/2021;15:30:43;80;2,9;232;45,1;2800;300;;;1;
26/2/2021;15:30:44;80;2,5;200;46,7;2775;310;;;1;
26/2/2021;15:30:45;80;2,6;208;49,3;2725;305;;;1;
26/2/2021;15:30:46;80;2,6;208;47,5;2795;301;;;1;
26/2/2021;15:30:47;80;2,7;216;46,3;2815;303;;;1;
26/2/2021;15:30:48;80;2,8;224;45,1;2825;289;;;1;
26/2/2021;15:30:49;80;3,1;248;46,7;2795;295;;;1;
26/2/2021;15:30:50;80;2,9;232;49,3;2825;300;;;1;
26/2/2021;15:30:51;80;2,7;216;45,5;2800;310;;;1;
26/2/2021;15:30:52;80;3,1;248;47,5;2800;305;;;1;
26/2/2021;15:30:53;80;2,9;232;46,3;2775;301;;;1;
26/2/2021;15:30:54;80;2,8;224;45,1;2725;303;;;1;
26/2/2021;15:30:55;80;2,7;216;46,7;2795;295;;;1;
26/2/2021;15:30:56;80;2,9;232;49,3;2815;275;;;1;
26/2/2021;15:30:57;80;2,7;216;47,5;2825;300;;;1;
26/2/2021;15:30:58;80;2,9;232;46,3;2795;395;;;1;
26/2/2021;15:30:59;80;3,1;248;45,1;2825;295;;;1;
26/2/2021;15:31:00;80;3,1;248;46,7;2800;289;;;1;
26/2/2021;15:31:01;80;2,9;232;49,3;2775;295;;;1;
26/2/2021;15:31:02;80;2,9;232;45,5;2825;300;;;1;
26/2/2021;15:31:03;80;2,9;232;47,5;2800;310;;;1;
26/2/2021;15:31:04;80;2,5;200;46,3;2775;305;;;1;
26/2/2021;15:31:05;80;2,6;208;45,1;2725;301;;;1;
26/2/2021;15:31:06;80;2,6;208;46,7;2795;303;;;1;
26/2/2021;15:31:07;80;2,7;216;49,3;2815;295;;;1;
26/2/2021;15:31:08;80;2,8;224;47,5;2825;275;;;1;
26/2/2021;15:31:09;80;3,1;248;46,3;2795;301;;;1;
26/2/2021;15:31:10;80;2,9;232;45,1;2825;303;;;1;
26/2/2021;15:31:11;80;2,8;224;46,7;2800;295;;;1;
26/2/2021;15:31:12;80;2,7;216;49,3;2800;275;;;1;
26/2/2021;15:31:13;80;2,9;232;45,5;2775;300;;;1;
26/2/2021;15:31:14;80;2,7;216;47,5;2725;303;;;1;
26/2/2021;15:31:15;80;2,9;232;46,3;2795;289;;;1;
26/2/2021;15:31:16;80;3,1;248;45,1;2815;295;;;1;
26/2/2021;15:31:17;80;3,1;248;46,7;2825;300;;;1;
26/2/2021;15:31:18;80;2,8;224;49,3;2795;310;;;1;
26/2/2021;15:31:19;80;3,1;248;47,5;2825;305;;;1;
26/2/2021;15:31:20;80;2,8;224;46,3;2800;301;;;1;
26/2/2021;15:31:21;80;3,1;248;45,1;2775;303;;;1;
26/2/2021;15:31:22;80;2,9;232;46,7;2725;295;;;1;
26/2/2021;15:31:23;80;2,7;216;49,3;2825;275;;;1;
26/2/2021;15:31:24;80;3,1;248;45,5;2795;300;;;1;
26/2/2021;15:31:25;80;2,9;232;47,5;2825;395;;;1;
26/2/2021;15:31:26;80;2,8;224;46,3;2800;295;;;1;
26/2/2021;15:31:27;80;2,7;216;45,1;2775;289;;;1;
26/2/2021;15:31:28;80;2,9;232;46,7;2725;295;;;1;
26/2/2021;15:31:29;80;2,7;216;49,3;2795;300;;;1;
26/2/2021;15:31:30;80;2,9;232;47,5;2815;310;;;1;
26/2/2021;15:31:31;80;3,1;248;46,3;2825;305;;;1;
26/2/2021;15:31:32;80;3,1;248;45,1;2825;301;;;1;
26/2/2021;15:31:33;80;2,9;232;46,7;2795;303;;;1;
26/2/2021;15:31:34;80;2,9;232;49,3;2825;295;;;1;
26/2/2021;15:31:35;80;2,9;232;45,5;2800;275;;;1;
26/2/2021;15:31:36;80;2,5;200;47,5;2775;301;;;1;
26/2/2021;15:31:37;80;2,6;208;46,3;2725;303;;;1;
26/2/2021;15:31:38;80;2,6;208;45,1;2825;295;;;1;
26/2/2021;15:31:39;80;2,7;216;46,7;2795;275;;;1;
26/2/2021;15:31:40;80;2,8;224;49,3;2825;300;;;1;
26/2/2021;15:31:41;80;3,1;248;47,5;2800;395;;;1;
26/2/2021;15:31:42;80;2,9;232;46,3;2775;295;;;1;
26/2/2021;15:31:43;80;2,8;224;45,1;2725;289;;;1;
26/2/2021;15:31:44;80;2,7;216;46,7;2795;295;;;1;
26/2/2021;15:31:45;80;2,9;232;49,3;2815;300;;;1;
26/2/2021;15:31:46;80;2,7;216;45,5;2825;310;;;1;
26/2/2021;15:31:47;80;2,9;232;47,5;2795;395;;;1;
26/2/2021;15:31:48;80;3,1;248;46,3;2825;295;;;1;
26/2/2021;15:31:49;80;3,1;248;45,1;2800;289;;;1;
26/2/2021;15:31:50;80;2,8;224;46,7;2800;295;;;1;
26/2/2021;15:31:51;80;3,1;248;49,3;2775;300;;;1;
26/2/2021;15:31:52;80;2,5;200;47,5;2725;310;;;1;
26/2/2021;15:31:53;80;2,6;208;46,3;2795;305;;;1;
26/2/2021;15:31:54;80;2,1;168;45,1;2815;301;;;1;
26/2/2021;15:31:55;80;2,6;208;46,7;2825;295;;;1;
26/2/2021;15:31:56;80;2,8;224;49,3;2795;289;;;1;
26/2/2021;15:31:57;80;2,7;216;45,5;2775;295;;;1;
26/2/2021;15:31:58;80;2,8;224;47,5;2725;300;;;1;
26/2/2021;15:31:59;80;2,8;224;46,3;2795;310;;;1;
26/2/2021;15:32:00;80;2,6;208;45,1;2815;305;;;1;
26/2/2021;15:32:01;80;2,7;216;46,7;2825;301;;;1;
26/2/2021;15:32:02;80;2,9;232;49,3;2825;303;;;1;
26/2/2021;15:32:03;80;3,1;248;47,5;2795;295;;;1;
26/2/2021;15:32:04;80;3,1;248;46,3;2825;275;;;1;
26/2/2021;15:32:05;80;3,1;248;45,1;2800;301;;;1;
26/2/2021;15:32:06;80;3,1;248;46,7;2775;303;;;1;
26/2/2021;15:32:07;80;2,9;232;49,3;2725;295;;;1;
26/2/2021;15:32:08;80;3,1;248;45,5;2825;275;;;1;
26/2/2021;15:32:09;80;3,1;248;47,5;2795;300;;;1;
26/2/2021;15:32:10;80;2,8;224;46,3;2825;395;;;1;
26/2/2021;15:32:11;80;2,5;200;45,1;2800;295;;;1;
26/2/2021;15:32:12;80;2,7;216;46,7;2775;289;;;1;
26/2/2021;15:32:13;80;2,5;200;49,3;2725;295;;;1;
26/2/2021;15:32:14;80;2,6;208;47,5;2795;300;;;1;
26/2/2021;15:32:15;80;2,7;216;46,3;2815;310;;;1;
26/2/2021;15:32:16;80;2,9;232;45,1;2825;395;;;1;
26/2/2021;15:32:17;80;3,1;248;46,7;2795;295;;;1;
26/2/2021;15:32:18;80;3,1;248;49,3;2825;289;;;1;
26/2/2021;15:32:19;80;3,1;248;45,5;2800;295;;;1;
26/2/2021;15:32:20;80;3,1;248;47,5;2800;300;;;1;
26/2/2021;15:32:21;80;2,9;232;46,3;2825;310;;;1;
26/2/2021;15:32:22;80;2,7;216;45,1;2800;305;;;1;
26/2/2021;15:32:23;80;2,5;200;46,7;2800;301;;;1;
26/2/2021;15:32:24;80;2,6;208;49,3;2775;303;;;1;
26/2/2021;15:32:25;80;2,1;168;47,5;2725;295;;;1;
26/2/2021;15:32:26;80;2,6;208;46,3;2795;275;;;1;
26/2/2021;15:32:27;80;2,8;224;45,1;2815;301;;;1;
26/2/2021;15:32:28;80;2,7;216;46,7;2825;303;;;1;
26/2/2021;15:32:29;80;2,8;224;49,3;2795;295;;;1;
26/2/2021;15:32:30;80;2,8;224;45,5;2825;275;;;1;
26/2/2021;15:32:31;80;2,6;208;47,5;2800;300;;;1;
26/2/2021;15:32:32;80;2,7;216;46,3;2775;295;;;1;
26/2/2021;15:32:33;80;2,9;232;45,1;2725;300;;;1;
26/2/2021;15:32:34;80;3,1;248;46,7;2825;310;;;1;
26/2/2021;15:32:35;80;3,1;248;49,3;2795;305;;;1;
26/2/2021;15:32:36;80;3,1;248;47,5;2825;301;;;1;
26/2/2021;15:32:37;80;3,1;248;46,3;2800;303;;;1;
26/2/2021;15:32:38;80;2,5;200;45,1;2775;295;;;1;
26/2/2021;15:32:39;80;2,6;208;46,7;2725;275;;;1;
26/2/2021;15:32:40;80;2,7;216;49,3;2795;301;;;1;
26/2/2021;15:32:41;80;2,9;232;45,5;2815;303;;;1;
26/2/2021;15:32:42;80;3,1;248;47,5;2825;295;;;1;
26/2/2021;15:32:43;80;3,1;248;46,3;2825;275;;;1;
26/2/2021;15:32:44;80;2,6;208;45,1;2795;300;;;1;
26/2/2021;15:32:45;80;2,6;208;46,7;2825;395;;;1;
26/2/2021;15:32:46;80;2,7;216;49,3;2800;295;;;1;
26/2/2021;15:32:47;80;2,8;224;47,5;2775;289;;;1;
26/2/2021;15:32:48;80;3,1;248;46,3;2725;295;;;1;
26/2/2021;15:32:49;80;2,9;232;45,1;2825;300;;;1;
26/2/2021;15:32:50;80;2,8;224;46,7;2795;310;;;1;
26/2/2021;15:32:51;80;2,7;216;49,3;2825;395;;;1;
26/2/2021;15:32:52;80;2,9;232;45,5;2800;295;;;1;
26/2/2021;15:32:53;80;2,7;216;47,5;2775;289;;;1;
26/2/2021;15:32:54;80;2,9;232;46,3;2725;295;;;1;
26/2/2021;15:32:55;80;3,1;248;45,1;2795;300;;;1;
