#NUM;$FECHA;$HORA;$RPM;$CORR;$TEMP;$VIB;;
436;21/12/2020;10:07:15;2850;0,82;29,3;0,04;;
437;21/12/2020;10:07:16;2950;0,83;29,1;0,05;;
438;21/12/2020;10:07:17;2900;0,83;29,3;0,07;;
439;21/12/2020;10:07:18;2750;0,83;28,9;0,04;;
440;21/12/2020;10:07:19;2900;0,82;29,1;0,03;;
441;21/12/2020;10:07:20;2850;0,83;29,3;0,02;;
442;21/12/2020;10:07:21;2800;0,83;29,3;0,05;;
443;21/12/2020;10:07:22;2925;0,83;29,5;0,05;;
444;21/12/2020;10:07:23;2850;0,83;29,3;0,09;;
445;21/12/2020;10:07:24;2950;0,83;29,3;0,11;;
446;21/12/2020;10:07:25;2900;0,83;29,5;0,07;;
447;21/12/2020;10:07:26;2850;0,82;29,3;0,07;;
448;21/12/2020;10:07:27;2950;0,82;29,1;0,05;;
449;21/12/2020;10:07:28;2900;0,82;29,1;0,07;;
450;21/12/2020;10:07:29;3000;0,83;29,3;0,11;;
451;21/12/2020;10:07:30;2950;0,83;29,1;0,08;;
452;21/12/2020;10:07:31;2850;0,83;29,3;0,05;;
453;21/12/2020;10:07:32;2800;0,82;29,3;0,03;;
454;21/12/2020;10:07:33;2925;0,83;29,5;0,4;;
455;21/12/2020;10:07:34;2850;0,83;29,3;0,02;;
456;21/12/2020;10:07:35;2950;0,83;29,5;0,03;;
457;21/12/2020;10:07:36;3000;0,87;29,3;0,04;;
458;21/12/2020;10:07:37;2950;0,82;29,1;0,03;;
459;21/12/2020;10:07:38;2800;0,82;29,1;0,03;;
460;21/12/2020;10:07:39;2925;0,82;29,3;0,03;;
461;21/12/2020;10:07:40;2900;0,83;29,1;0,02;;
462;21/12/2020;10:07:41;2800;0,83;29,3;0,03;;
463;21/12/2020;10:07:42;2750;0,83;29,3;0,11;;
464;21/12/2020;10:07:43;2900;0,83;29,5;0,03;;
465;21/12/2020;10:07:44;2850;0,83;29,3;0,04;;
466;21/12/2020;10:07:45;2950;0,87;29,5;0,03;;
467;21/12/2020;10:07:46;3000;0,82;29,3;0,03;;
468;21/12/2020;10:07:47;2950;0,82;28,3;0,03;;
469;21/12/2020;10:07:48;2850;0,82;28,1;0,02;;
470;21/12/2020;10:07:49;2800;0,83;28,3;0,03;;
471;21/12/2020;10:07:50;2925;0,83;28,3;0,02;;
472;21/12/2020;10:07:51;3000;0,83;28,3;0,03;;
473;21/12/2020;10:07:52;2900;0,82;28,3;0,05;;
474;21/12/2020;10:07:53;2925;0,83;28,5;0,09;;
475;21/12/2020;10:07:54;3000;0,83;28,1;0,2;;
476;21/12/2020;10:07:55;2800;0,83;28,3;0,08;;
477;21/12/2020;10:07:56;2925;0,83;28,5;0,05;;
478;21/12/2020;10:07:57;2900;0,83;29,3;0,04;;
479;21/12/2020;10:07:58;2800;0,83;29,1;0,05;;
480;21/12/2020;10:07:59;2750;0,82;29,3;0,07;;
481;21/12/2020;10:08:00;2900;0,83;29,3;0,04;;
482;21/12/2020;10:08:01;2850;0,83;28,3;0,03;;
483;21/12/2020;10:08:02;2800;0,83;28,5;0,02;;
484;21/12/2020;10:08:03;2925;0,83;29,3;0,05;;
485;21/12/2020;10:08:04;2850;0,83;29,1;0,05;;
486;21/12/2020;10:08:05;2950;0,83;29,3;0,09;;
487;21/12/2020;10:08:06;2900;0,82;28,9;0,11;;
488;21/12/2020;10:08:07;3000;0,82;29,1;0,07;;
489;21/12/2020;10:08:08;2950;0,82;29,3;0,07;;
490;21/12/2020;10:08:09;2850;0,83;29,3;0,05;;
491;21/12/2020;10:08:10;2800;0,83;29,5;0,07;;
492;21/12/2020;10:08:11;2925;0,83;29,3;0,09;;
493;21/12/2020;10:08:12;2850;0,82;29,3;0,11;;
494;21/12/2020;10:08:13;2950;0,83;29,5;0,03;;
495;21/12/2020;10:08:14;3000;0,83;29,3;0,04;;
496;21/12/2020;10:08:15;2950;0,83;29,1;0,05;;
497;21/12/2020;10:08:16;2800;0,87;29,1;0,07;;
498;21/12/2020;10:08:17;2925;0,82;29,3;0,04;;
499;21/12/2020;10:08:18;2900;0,82;29,1;0,03;;
500;21/12/2020;10:08:19;2800;0,82;29,3;0,02;;
501;21/12/2020;10:08:20;2750;0,83;29,3;0,05;;
502;21/12/2020;10:08:21;2900;0,83;29,5;0,05;;
503;21/12/2020;10:08:22;2850;0,83;29,3;0,09;;
504;21/12/2020;10:08:23;2950;0,83;29,5;0,11;;
505;21/12/2020;10:08:24;3000;0,83;29,3;0,07;;
506;21/12/2020;10:08:25;2950;0,87;29,1;0,09;;
507;21/12/2020;10:08:26;2850;0,82;29,1;0,04;;
508;21/12/2020;10:08:27;2800;0,82;29,3;0,07;;
509;21/12/2020;10:08:28;2925;0,82;29,1;0,05;;
510;21/12/2020;10:08:29;3000;0,83;29,3;0,07;;
511;21/12/2020;10:08:30;2900;0,83;29,3;0,11;;
512;21/12/2020;10:08:31;2925;0,83;29,5;0,08;;
513;21/12/2020;10:08:32;3000;0,83;29,3;0,05;;
514;21/12/2020;10:08:33;2800;0,83;29,5;0,03;;
515;21/12/2020;10:08:34;2925;0,83;29,3;0,4;;
516;21/12/2020;10:08:35;2900;0,87;28,3;0,02;;
517;21/12/2020;10:08:36;2800;0,82;28,1;0,03;;
518;21/12/2020;10:08:37;2750;0,82;28,3;0,04;;
519;21/12/2020;10:08:38;2900;0,82;28,3;0,03;;
520;21/12/2020;10:08:39;2850;0,83;28,3;0,03;;
521;21/12/2020;10:08:40;2800;0,83;28,3;0,03;;
522;21/12/2020;10:08:41;2925;0,82;28,5;0,02;;
523;21/12/2020;10:08:42;2850;0,83;28,1;0,07;;
524;21/12/2020;10:08:43;2950;0,83;28,3;0,02;;
525;21/12/2020;10:08:44;2900;0,83;28,5;0,05;;
526;21/12/2020;10:08:45;2750;0,83;29,3;0,02;;
527;21/12/2020;10:08:46;2900;0,83;29,1;0,02;;
528;21/12/2020;10:08:47;2850;0,83;29,3;0,03;;
529;21/12/2020;10:08:48;2950;0,82;29,3;0,03;;
530;21/12/2020;10:08:49;3000;0,82;28,9;0,03;;
531;21/12/2020;10:08:50;2950;0,82;29,1;0,04;;
532;21/12/2020;10:08:51;2850;0,83;29,3;0,06;;
533;21/12/2020;10:08:52;2800;0,83;29,3;0,03;;
534;21/12/2020;10:08:53;2925;0,83;29,5;0,11;;
535;21/12/2020;10:08:54;3000;0,82;29,3;0,03;;
536;21/12/2020;10:08:55;2900;0,83;29,3;0,04;;
537;21/12/2020;10:08:56;2925;0,83;29,5;0,03;;
538;21/12/2020;10:08:57;3000;0,83;29,3;0,03;;
539;21/12/2020;10:08:58;2800;0,87;29,1;0,03;;
540;21/12/2020;10:08:59;2925;0,82;29,1;0,02;;
541;21/12/2020;10:09:00;2900;0,82;29,3;0,03;;
542;21/12/2020;10:09:01;2800;0,82;29,1;0,02;;
543;21/12/2020;10:09:02;2750;0,83;29,3;0,03;;
544;21/12/2020;10:09:03;2900;0,83;29,3;0,05;;
545;21/12/2020;10:09:04;2850;0,83;29,5;0,09;;
546;21/12/2020;10:09:05;2800;0,83;29,3;0,2;;
547;21/12/2020;10:09:06;2925;0,83;29,5;0,08;;
548;21/12/2020;10:09:07;2850;0,87;29,3;0,05;;
549;21/12/2020;10:09:08;2950;0,82;29,1;0,04;;
550;21/12/2020;10:09:09;2900;0,82;29,1;0,05;;
551;21/12/2020;10:09:10;2750;0,82;29,3;0,07;;
552;21/12/2020;10:09:11;2900;0,83;29,1;0,04;;
553;21/12/2020;10:09:12;2850;0,83;29,3;0,03;;
554;21/12/2020;10:09:13;2950;0,83;29,3;0,02;;
555;21/12/2020;10:09:14;3000;0,82;29,5;0,05;;
556;21/12/2020;10:09:15;2950;0,83;29,3;0,05;;
557;21/12/2020;10:09:16;2850;0,83;29,5;0,09;;
558;21/12/2020;10:09:17;2800;0,83;29,3;0,11;;
559;21/12/2020;10:09:18;2925;0,83;28,3;0,07;;
560;21/12/2020;10:09:19;3000;0,83;28,1;0,09;;
561;21/12/2020;10:09:20;2900;0,83;28,3;0,04;;
562;21/12/2020;10:09:21;2925;0,82;28,3;0,07;;
563;21/12/2020;10:09:22;3000;0,83;28,3;0,05;;
564;21/12/2020;10:09:23;2800;0,83;28,3;0,07;;
565;21/12/2020;10:09:24;2925;0,83;28,5;0,11;;
566;21/12/2020;10:09:25;2900;0,83;28,1;0,08;;
567;21/12/2020;10:09:26;2800;0,83;28,3;0,05;;
568;21/12/2020;10:09:27;2750;0,83;28,5;0,03;;
569;21/12/2020;10:09:28;2900;0,82;29,3;0,4;;
570;21/12/2020;10:09:29;2850;0,82;29,1;0,02;;
571;21/12/2020;10:09:30;2800;0,82;29,3;0,03;;
572;21/12/2020;10:09:31;2925;0,83;29,3;0,04;;
573;21/12/2020;10:09:32;2850;0,83;28,3;0,03;;
574;21/12/2020;10:09:33;2950;0,83;28,5;0,03;;
575;21/12/2020;10:09:34;2900;0,82;29,3;0,03;;
576;21/12/2020;10:09:35;2900;0,83;29,1;0,02;;
577;21/12/2020;10:09:36;2925;0,83;29,3;0,03;;
578;21/12/2020;10:09:37;3000;0,83;28,9;0,11;;
579;21/12/2020;10:09:38;2800;0,87;29,1;0,03;;
580;21/12/2020;10:09:39;2925;0,82;29,3;0,04;;
581;21/12/2020;10:09:40;2900;0,82;29,3;0,03;;
582;21/12/2020;10:09:41;2800;0,82;29,5;0,03;;
583;21/12/2020;10:09:42;2750;0,83;29,3;0,03;;
584;21/12/2020;10:09:43;2900;0,83;29,3;0,02;;
585;21/12/2020;10:09:44;2850;0,83;29,5;0,03;;
586;21/12/2020;10:09:45;2800;0,83;29,3;0,02;;
587;21/12/2020;10:09:46;2925;0,83;29,1;0,03;;
588;21/12/2020;10:09:47;2850;0,87;29,1;0,05;;
589;21/12/2020;10:09:48;2950;0,82;29,3;0,09;;
590;21/12/2020;10:09:49;3000;0,82;29,1;0,2;;
591;21/12/2020;10:09:50;2950;0,82;29,3;0,08;;
592;21/12/2020;10:09:51;2850;0,83;29,3;0,05;;
593;21/12/2020;10:09:52;2800;0,83;29,5;0,04;;
594;21/12/2020;10:09:53;2925;0,83;29,3;0,05;;
595;21/12/2020;10:09:54;2850;0,83;29,5;0,07;;
596;21/12/2020;10:09:55;2950;0,83;29,3;0,04;;
597;21/12/2020;10:09:56;3000;0,83;29,1;0,03;;
598;21/12/2020;10:09:57;2950;0,87;29,1;0,02;;
599;21/12/2020;10:09:58;2800;0,82;29,3;0,05;;
600;21/12/2020;10:09:59;2925;0,82;29,1;0,05;;
601;21/12/2020;10:10:00;2900;0,82;29,3;0,09;;
602;21/12/2020;10:10:01;2800;0,83;29,3;0,11;;
603;21/12/2020;10:10:02;2750;0,82;29,5;0,07;;
604;21/12/2020;10:10:03;2900;0,82;29,3;0,07;;
605;21/12/2020;10:10:04;2850;0,82;29,5;0,05;;
606;21/12/2020;10:10:05;2950;0,82;29,3;0,07;;
607;21/12/2020;10:10:06;3000;0,83;28,3;0,11;;
608;21/12/2020;10:10:07;2950;0,83;28,1;0,08;;
609;21/12/2020;10:10:08;2850;0,83;28,3;0,05;;
610;21/12/2020;10:10:09;2800;0,83;28,3;0,03;;
611;21/12/2020;10:10:10;2925;0,83;28,3;0,4;;
612;21/12/2020;10:10:11;2850;0,82;28,3;0,02;;
613;21/12/2020;10:10:12;2950;0,82;28,5;0,03;;
614;21/12/2020;10:10:13;3000;0,82;28,1;0,04;;
615;21/12/2020;10:10:14;2950;0,83;28,3;0,03;;
616;21/12/2020;10:10:15;2800;0,83;28,5;0,03;;
617;21/12/2020;10:10:16;2925;0,83;29,3;0,03;;
618;21/12/2020;10:10:17;2900;0,83;29,1;0,02;;
619;21/12/2020;10:10:18;2800;0,83;29,3;0,03;;
620;21/12/2020;10:10:19;2750;0,83;29,3;0,11;;
621;21/12/2020;10:10:20;2900;0,82;26,6;0,03;;
622;21/12/2020;10:10:21;3000;0,82;28,3;0,04;;
623;21/12/2020;10:10:22;2950;0,82;28,1;0,03;;
624;21/12/2020;10:10:23;2800;0,83;28,5;0,03;;
625;21/12/2020;10:10:24;2925;0,83;28,3;0,03;;
626;21/12/2020;10:10:25;2900;0,83;28,1;0,02;;
627;21/12/2020;10:10:26;2800;0,82;28,3;0,03;;
628;21/12/2020;10:10:27;2750;0,83;28,5;0,02;;
629;21/12/2020;10:10:28;2900;0,83;29,3;0,03;;
630;21/12/2020;10:10:29;3000;0,83;29,1;0,05;;
631;21/12/2020;10:10:30;3000;0,87;29,3;0,09;;
632;21/12/2020;10:10:31;2950;0,87;28,9;0,2;;
633;21/12/2020;10:10:32;2800;0,89;29,1;0,08;;
634;21/12/2020;10:10:33;2925;0,89;29,3;0,05;;
635;21/12/2020;10:10:34;2900;0,89;29,3;0,04;;
636;21/12/2020;10:10:35;2800;0,89;29,5;0,05;;
637;21/12/2020;10:10:36;2750;0,89;29,3;0,07;;
638;21/12/2020;10:10:37;2900;0,89;29,3;0,04;;
639;21/12/2020;10:10:38;2850;0,88;29,5;0,03;;
640;21/12/2020;10:10:39;2950;0,89;29,3;0,02;;
641;21/12/2020;10:10:40;3000;0,87;29,1;0,05;;
642;21/12/2020;10:10:41;2950;0,89;29,1;0,05;;
643;21/12/2020;10:10:42;2850;0,89;29,3;0,09;;
644;21/12/2020;10:10:43;2800;0,87;29,1;0,11;;
645;21/12/2020;10:10:44;2925;0,89;29,3;0,07;;
646;21/12/2020;10:10:45;3000;0,87;29,3;0,07;;
647;21/12/2020;10:10:46;2900;0,87;29,5;0,09;;
648;21/12/2020;10:10:47;2925;0,87;29,3;0,04;;
649;21/12/2020;10:10:48;3000;0,87;28,3;0,07;;
650;21/12/2020;10:10:49;2800;0,87;28,1;0,05;;
651;21/12/2020;10:10:50;2925;0,87;28,3;0,07;;
652;21/12/2020;10:10:51;2900;0,87;28,5;0,11;;
653;21/12/2020;10:10:52;2800;0,87;29,3;0,08;;
654;21/12/2020;10:10:53;2750;0,87;29,1;0,05;;
655;21/12/2020;10:10:54;2900;0,87;29,3;0,03;;
656;21/12/2020;10:10:55;2850;0,87;28,9;0,4;;
657;21/12/2020;10:10:56;2800;0,87;29,1;0,02;;
658;21/12/2020;10:10:57;2925;0,87;29,3;0,03;;
659;21/12/2020;10:10:58;2850;0,87;29,3;0,04;;
660;21/12/2020;10:10:59;2950;0,87;29,5;0,03;;
661;21/12/2020;10:11:00;2900;0,87;29,3;0,03;;
662;21/12/2020;10:11:01;3000;0,87;29,3;0,03;;
663;21/12/2020;10:11:02;2950;0,83;29,5;0,02;;
664;21/12/2020;10:11:03;2850;0,82;29,3;0,03;;
665;21/12/2020;10:11:04;2800;0,82;29,1;0,11;;
666;21/12/2020;10:11:05;2925;0,82;29,1;0,03;;
667;21/12/2020;10:11:06;2850;0,83;29,3;0,04;;
668;21/12/2020;10:11:07;2950;0,83;29,1;0,03;;
669;21/12/2020;10:11:08;3000;0,83;29,3;0,03;;
670;21/12/2020;10:11:09;2950;0,82;29,3;0,03;;
671;21/12/2020;10:11:10;2800;0,83;29,5;0,02;;
672;21/12/2020;10:11:11;2925;0,83;29,3;0,03;;
673;21/12/2020;10:11:12;2900;0,83;29,5;0,02;;
674;21/12/2020;10:11:13;2800;0,87;29,3;0,03;;
675;21/12/2020;10:11:14;2750;0,87;29,1;0,05;;
676;21/12/2020;10:11:15;2900;0,89;29,1;0,09;;
677;21/12/2020;10:11:16;2850;0,89;29,3;0,2;;
678;21/12/2020;10:11:17;2950;0,89;29,1;0,08;;
679;21/12/2020;10:11:18;3000;0,89;29,3;0,05;;
680;21/12/2020;10:11:19;2950;0,89;29,3;0,04;;
681;21/12/2020;10:11:20;2850;0,89;29,5;0,05;;
682;21/12/2020;10:11:21;2800;0,88;29,3;0,07;;
683;21/12/2020;10:11:22;2925;0,89;29,5;0,04;;
684;21/12/2020;10:11:23;3000;0,87;29,3;0,03;;
685;21/12/2020;10:11:24;2900;0,89;28,3;0,02;;
686;21/12/2020;10:11:25;2925;0,89;28,1;0,05;;
687;21/12/2020;10:11:26;3000;0,87;28,3;0,05;;
688;21/12/2020;10:11:27;2800;0,89;28,3;0,09;;
689;21/12/2020;10:11:28;2925;0,87;28,3;0,11;;
690;21/12/2020;10:11:29;2900;0,87;28,3;0,07;;
691;21/12/2020;10:11:30;2800;0,87;28,5;0,07;;
692;21/12/2020;10:11:31;2750;0,87;28,1;0,05;;
693;21/12/2020;10:11:32;2900;0,87;28,3;0,07;;
694;21/12/2020;10:11:33;2850;0,87;28,5;0,11;;
695;21/12/2020;10:11:34;2800;0,87;29,3;0,08;;
696;21/12/2020;10:11:35;2925;0,87;29,1;0,05;;
697;21/12/2020;10:11:36;2850;0,87;29,3;0,03;;
698;21/12/2020;10:11:37;2950;0,87;29,3;0,4;;
699;21/12/2020;10:11:38;2900;0,87;28,3;0,02;;
700;21/12/2020;10:11:39;2750;0,87;28,5;0,03;;
701;21/12/2020;10:11:40;2900;0,87;29,3;0,04;;
702;21/12/2020;10:11:41;2850;0,87;29,1;0,03;;
703;21/12/2020;10:11:42;2950;0,87;29,3;0,03;;
704;21/12/2020;10:11:43;3000;0,87;28,9;0,03;;
705;21/12/2020;10:11:44;2950;0,87;29,1;0,02;;
706;21/12/2020;10:11:45;2850;0,82;29,3;0,03;;
707;21/12/2020;10:11:46;2800;0,82;29,3;0,11;;
708;21/12/2020;10:11:47;2925;0,82;29,5;0,03;;
709;21/12/2020;10:11:48;3000;0,82;29,3;0,04;;
710;21/12/2020;10:11:49;2900;0,83;29,3;0,03;;
711;21/12/2020;10:11:50;2925;0,83;29,5;0,03;;
712;21/12/2020;10:11:51;3000;0,83;29,3;0,03;;
713;21/12/2020;10:11:52;2800;0,83;29,1;0,02;;
714;21/12/2020;10:11:53;2925;0,83;29,1;0,03;;
715;21/12/2020;10:11:54;2900;0,82;29,3;0,02;;
716;21/12/2020;10:11:55;2800;0,82;29,1;0,03;;
717;21/12/2020;10:11:56;2750;0,82;29,3;0,05;;
718;21/12/2020;10:11:57;2900;0,83;29,3;0,09;;
719;21/12/2020;10:11:58;2850;0,83;29,5;0,2;;
720;21/12/2020;10:11:59;2800;0,83;29,3;0,08;;
721;21/12/2020;10:12:00;2925;0,83;29,5;0,05;;
722;21/12/2020;10:12:01;2850;0,83;29,3;0,04;;
723;21/12/2020;10:12:02;2950;0,83;29,1;0,05;;
724;21/12/2020;10:12:03;2900;0,82;29,1;0,07;;
725;21/12/2020;10:12:04;2750;0,82;29,3;0,04;;
726;21/12/2020;10:12:05;2900;0,82;29,1;0,03;;
727;21/12/2020;10:12:06;2850;0,83;29,3;0,02;;
728;21/12/2020;10:12:07;2950;0,83;29,3;0,05;;
729;21/12/2020;10:12:08;3000;0,83;29,5;0,05;;
730;21/12/2020;10:12:09;2950;0,82;29,3;0,09;;
731;21/12/2020;10:12:10;2850;0,83;29,5;0,11;;
732;21/12/2020;10:12:11;2800;0,83;29,3;0,07;;
733;21/12/2020;10:12:12;2925;0,83;28,3;0,09;;
734;21/12/2020;10:12:13;3000;0,87;28,1;0,11;;
735;21/12/2020;10:12:14;2900;0,82;28,3;0,07;;
736;21/12/2020;10:12:15;2925;0,82;28,3;0,07;;
737;21/12/2020;10:12:16;3000;0,82;28,3;0,05;;
738;21/12/2020;10:12:17;2800;0,83;28,3;0,07;;
739;21/12/2020;10:12:18;2925;0,83;28,5;0,11;;
740;21/12/2020;10:12:19;2900;0,83;28,1;0,08;;
741;21/12/2020;10:12:20;2800;0,82;28,3;0,05;;
742;21/12/2020;10:12:21;2750;0,83;28,5;0,03;;
743;21/12/2020;10:12:22;2900;0,83;29,3;0,4;;
744;21/12/2020;10:12:23;2850;0,83;29,1;0,02;;
745;21/12/2020;10:12:24;2800;0,83;29,3;0,03;;
746;21/12/2020;10:12:25;2925;0,83;29,3;0,04;;
747;21/12/2020;10:12:26;2850;0,83;26,6;0,03;;
748;21/12/2020;10:12:27;2950;0,82;28,3;0,03;;
749;21/12/2020;10:12:28;2900;0,82;28,1;0,03;;
750;21/12/2020;10:12:29;2900;0,82;28,5;0,02;;
751;21/12/2020;10:12:30;2925;0,83;28,3;0,03;;
752;21/12/2020;10:12:31;3000;0,83;28,1;0,11;;
753;21/12/2020;10:12:32;2800;0,83;28,3;0,03;;
754;21/12/2020;10:12:33;2925;0,82;28,5;0,04;;
755;21/12/2020;10:12:34;2900;0,83;29,3;0,03;;
756;21/12/2020;10:12:35;2800;0,83;29,1;0,03;;
757;21/12/2020;10:12:36;2750;0,83;29,3;0,03;;
758;21/12/2020;10:12:37;2900;0,87;28,9;0,02;;
759;21/12/2020;10:12:38;2850;0,82;29,1;0,03;;
760;21/12/2020;10:12:39;2800;0,82;29,3;0,02;;
761;21/12/2020;10:12:40;2925;0,82;29,3;0,03;;
762;21/12/2020;10:12:41;2850;0,83;29,5;0,05;;
763;21/12/2020;10:12:42;2950;0,83;29,3;0,09;;
764;21/12/2020;10:12:43;3000;0,83;29,3;0,2;;
765;21/12/2020;10:12:44;2950;0,83;29,5;0,08;;
766;21/12/2020;10:12:45;2850;0,83;29,3;0,05;;
767;21/12/2020;10:12:46;2800;0,87;29,1;0,04;;
768;21/12/2020;10:12:47;2925;0,82;29,1;0,05;;
769;21/12/2020;10:12:48;2850;0,82;29,3;0,07;;
770;21/12/2020;10:12:49;2950;0,82;29,1;0,04;;
771;21/12/2020;10:12:50;3000;0,83;29,3;0,03;;
772;21/12/2020;10:12:51;2950;0,83;29,3;0,02;;
773;21/12/2020;10:12:52;2800;0,83;29,5;0,05;;
774;21/12/2020;10:12:53;2925;0,82;29,3;0,05;;
775;21/12/2020;10:12:54;2900;0,83;29,5;0,09;;
776;21/12/2020;10:12:55;2800;0,83;29,3;0,11;;
777;21/12/2020;10:12:56;2750;0,83;29,1;0,07;;
778;21/12/2020;10:12:57;2900;0,83;29,1;0,07;;
779;21/12/2020;10:12:58;2850;0,83;29,3;0,05;;
780;21/12/2020;10:12:59;2950;0,83;29,1;0,07;;
781;21/12/2020;10:13:00;3000;0,82;29,3;0,09;;
782;21/12/2020;10:13:01;2950;0,83;29,3;0,11;;
783;21/12/2020;10:13:02;2850;0,83;29,5;0,03;;
784;21/12/2020;10:13:03;2800;0,83;29,3;0,04;;
785;21/12/2020;10:13:04;2925;0,83;29,5;0,05;;
786;21/12/2020;10:13:05;2850;0,83;29,3;0,07;;
787;21/12/2020;10:13:06;2950;0,83;28,3;0,04;;
788;21/12/2020;10:13:07;3000;0,82;28,1;0,03;;
789;21/12/2020;10:13:08;2950;0,82;28,3;0,02;;
790;21/12/2020;10:13:09;2800;0,82;28,3;0,05;;
791;21/12/2020;10:13:10;2925;0,83;28,3;0,05;;
792;21/12/2020;10:13:11;2900;0,83;28,3;0,09;;
793;21/12/2020;10:13:12;2800;0,83;28,5;0,11;;
794;21/12/2020;10:13:13;2750;0,82;28,1;0,07;;
795;21/12/2020;10:13:14;2900;0,83;28,3;0,09;;
796;21/12/2020;10:13:15;3000;0,83;28,5;0,04;;
797;21/12/2020;10:13:16;2950;0,83;29,3;0,07;;
798;21/12/2020;10:13:17;2800;0,87;29,1;0,05;;
799;21/12/2020;10:13:18;2925;0,82;29,3;0,07;;
800;21/12/2020;10:13:19;2900;0,82;29,3;0,11;;
801;21/12/2020;10:13:20;2800;0,82;28,3;0,08;;
802;21/12/2020;10:13:21;2750;0,83;28,5;0,05;;
803;21/12/2020;10:13:22;2900;0,83;29,3;0,03;;
804;21/12/2020;10:13:23;3000;0,83;29,1;0,4;;
805;21/12/2020;10:13:24;2925;0,83;29,3;0,02;;
806;21/12/2020;10:13:25;2900;0,83;28,9;0,03;;
807;21/12/2020;10:13:26;2800;0,87;29,1;0,04;;
808;21/12/2020;10:13:27;2750;0,82;29,3;0,03;;
809;21/12/2020;10:13:28;2900;0,82;29,3;0,03;;
810;21/12/2020;10:13:29;2850;0,82;29,5;0,03;;
811;21/12/2020;10:13:30;2800;0,83;29,3;0,02;;
812;21/12/2020;10:13:31;2925;0,83;29,3;0,07;;
813;21/12/2020;10:13:32;2850;0,83;29,5;0,02;;
814;21/12/2020;10:13:33;2950;0,83;29,3;0,05;;
815;21/12/2020;10:13:34;2900;0,83;29,1;0,02;;
816;21/12/2020;10:13:35;2750;0,83;29,1;0,02;;
817;21/12/2020;10:13:36;2900;0,87;29,3;0,03;;
818;21/12/2020;10:13:37;2850;0,82;29,1;0,03;;
819;21/12/2020;10:13:38;2950;0,82;29,3;0,03;;
820;21/12/2020;10:13:39;3000;0,82;29,3;0,04;;
821;21/12/2020;10:13:40;2950;0,83;29,5;0,06;;
822;21/12/2020;10:13:41;2850;0,83;29,3;0,03;;
823;21/12/2020;10:13:42;2800;0,82;29,5;0,11;;
824;21/12/2020;10:13:43;2925;0,83;29,3;0,03;;
825;21/12/2020;10:13:44;3000;0,83;29,1;0,04;;
826;21/12/2020;10:13:45;2900;0,83;29,1;0,03;;
827;21/12/2020;10:13:46;2925;0,83;29,3;0,03;;
828;21/12/2020;10:13:47;3000;0,83;29,1;0,03;;
829;21/12/2020;10:13:48;2800;0,83;29,3;0,02;;
830;21/12/2020;10:13:49;2925;0,82;29,3;0,03;;
831;21/12/2020;10:13:50;2900;0,82;29,5;0,02;;
832;21/12/2020;10:13:51;2800;0,82;29,3;0,03;;
833;21/12/2020;10:13:52;2750;0,83;29,5;0,05;;
834;21/12/2020;10:13:53;2800;0,83;29,3;0,09;;
835;21/12/2020;10:13:54;2750;0,83;28,3;0,2;;
836;21/12/2020;10:13:55;2900;0,82;28,1;0,08;;
837;21/12/2020;10:13:56;2850;0,83;28,3;0,05;;
838;21/12/2020;10:13:57;2800;0,83;28,3;0,04;;
839;21/12/2020;10:13:58;2925;0,83;28,3;0,05;;
840;21/12/2020;10:13:59;2850;0,87;28,3;0,07;;
841;21/12/2020;10:14:00;2950;0,82;28,5;0,04;;
842;21/12/2020;10:14:01;2900;0,82;28,1;0,03;;
843;21/12/2020;10:14:02;3000;0,82;28,3;0,02;;
844;21/12/2020;10:14:03;2950;0,83;28,5;0,05;;
845;21/12/2020;10:14:04;2850;0,83;29,3;0,05;;
846;21/12/2020;10:14:05;2800;0,83;29,1;0,09;;
847;21/12/2020;10:14:06;2925;0,83;29,3;0,11;;
848;21/12/2020;10:14:07;2850;0,83;29,3;0,07;;
849;21/12/2020;10:14:08;2950;0,87;28,9;0,09;;
850;21/12/2020;10:14:09;3000;0,82;29,1;0,04;;
851;21/12/2020;10:14:10;2950;0,82;29,3;0,07;;
852;21/12/2020;10:14:11;2800;0,82;29,3;0,05;;
853;21/12/2020;10:14:12;2925;0,83;29,5;0,07;;
854;21/12/2020;10:14:13;2900;0,83;29,3;0,11;;
855;21/12/2020;10:14:14;2800;0,83;29,3;0,08;;
856;21/12/2020;10:14:15;2750;0,82;29,5;0,05;;
857;21/12/2020;10:14:16;2900;0,83;29,3;0,03;;
858;21/12/2020;10:14:17;2850;0,83;29,1;0,4;;
859;21/12/2020;10:14:18;2950;0,83;29,1;0,02;;
860;21/12/2020;10:14:19;3000;0,83;29,3;0,03;;
861;21/12/2020;10:14:20;2950;0,83;29,1;0,04;;
862;21/12/2020;10:14:21;2850;0,83;29,3;0,03;;
863;21/12/2020;10:14:22;2800;0,82;29,3;0,03;;
864;21/12/2020;10:14:23;2925;0,83;29,5;0,03;;
865;21/12/2020;10:14:24;3000;0,83;29,3;0,02;;
866;21/12/2020;10:14:25;2900;0,83;29,5;0,03;;
867;21/12/2020;10:14:26;2925;0,83;29,3;0,11;;
868;21/12/2020;10:14:27;3000;0,83;29,1;0,03;;
869;21/12/2020;10:14:28;2800;0,83;29,1;0,04;;
870;21/12/2020;10:14:29;2925;0,82;29,3;0,03;;
871;21/12/2020;10:14:30;2900;0,82;29,1;0,03;;
